"price","Year","Make","Model","mileage","transmission","titlestatus","condition","drive","fuel","paintcolor","size"
32999,2013,"Ford"," F150 FX4 4x4 Half Ton gas","            57384","            automatic","            clean",NA,"            4wd","            gas","           paint color: grey",NA
6495,2004,"jeep","liberty limited 4wd","            113000","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
13995,2008,"nissan","titan pro 4x","            109000","            automatic","            clean",NA,"            4wd","            gas","           paint color: red","            full-size"
12950,2005,"dodge","ram 1500 4x4","            104000","            automatic","            clean",NA,"            4wd","            gas",NA,NA
6995,2004,"chevy","tahoe lt","            160000","            automatic","            clean",NA,"            4wd","            gas",NA,NA
21995,2008,"Toyota","TRD 4X4 SPORT","            116000","            automatic","            clean",NA,"            4wd","            gas","           paint color: black","            mid-size"
7395,2009,"Chevy","Malibu LTZ","            119","            automatic","            clean","            excellent","            fwd","            gas",NA,NA
5995,2006,"nissan","altima","            121","            automatic","            clean","            excellent","            fwd","            gas",NA,NA
2300,1979,"Plymouth","Volare",NA,"            automatic","            clean","            good","            rwd","            gas",NA,"            mid-size"
NA,2007,"Mercedes-Benz","R 350","            92840","            automatic","            clean",NA,NA,"            gas","           paint color: silver",NA
9200,2012,"Ford","Fusion SE","            79862","            automatic","            clean",NA,"            fwd","            gas","           paint color: silver",NA
2500,2000,"dodge","durango","            232000","            automatic","            clean",NA,"            rwd","            gas","           paint color: black",NA
16995,2009,"chevy","Silverado","            111","            automatic","            clean","            excellent","            4wd","            gas",NA,NA
12488,2012,"Volkswagen","CC","            61075","            automatic","            clean",NA,"            fwd","            gas","           paint color: custom",NA
2200,1997,"cadillac","deville concours","            137000","            automatic","            clean",NA,"            fwd","            gas",NA,NA
23000,1963,"studebaker","Avanti","            29000","            automatic","            clean","            excellent","            rwd","            gas",NA,NA
45900,2013,"Ford","F-250","            34000","            automatic","            lien","            excellent","            4wd","            diesel","           paint color: black","            full-size"
2100,2004,"Dodge","Durango","            153000","            automatic","            clean",NA,"            4wd","            gas","           paint color: blue",NA
NA,2012,"nissan","titan crew cab",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
3988,1999,"subaru","outback","            152582","            automatic","            clean",NA,"            4wd","            gas","           paint color: red","            mid-size"
14995,2008,"Toyota","Highlander Hybrid Limited","            112864","            automatic","            clean",NA,NA,"            gas","           paint color: blue",NA
9000,2001,"Ford","F-250","            185000","            automatic","            clean","            good","            4wd","            diesel","           paint color: grey","            full-size"
600,1996,"mercedes-benz","c280","            231913","            automatic","            clean","            fair","            rwd","            gas","           paint color: green","            mid-size"
24995,2010,"Toyota","Tundra",NA,"            automatic","            lien","            excellent",NA,"            gas","           paint color: red",NA
400,1997,"Chevy","Malibu","            178406","            automatic","            clean",NA,NA,"            gas","           paint color: blue",NA
2500,2001,"BMW","330ci","            210","            manual","            clean","            fair","            rwd","            gas","           paint color: grey","            compact"
7988,2007,"Hyundai","Elantra","            127747","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
